172, -274, 1021
206, -245, 1012
206, -245, 1012
253, -244, 996
323, -179, 1002
355, -134, 1026
418, -10, 997
410, 103, 1016
382, 404, 1032
329, 521, 963
329, 521, 963
369, 460, 996
325, 503, 1020
300, 555, 992
270, 552, 1026
270, 552, 996
264, 479, 996
214, 269, 981
55, 179, 1048
296, -94, 925
5, -243, 1018
5, -243, 1018
-42, -465, 968
-65, -568, 782
-187, -630, 991
-273, -566, 1008
-273, -482, 1027
-288, -471, 1007
-325, -380, 912
-319, -270, 1047
-243, -192, 954
-243, -192, 954
-230, -59, 1037
-,-,-
-42, -175, 1009
-19, -244, 1026
-28, -251, 1016
-15, -214, 1016
1, -274, 989
1, -274, 989
103, -296, 1013
140, -384, 1019
206, -408, 1024
278, -442, 1005
339, -368, 987
403, -155, 1022
436, 106, 1011
436, 106, 1011
409, 232, 1025
403, 344, 1011
397, 418, 1032
357, 504, 999
345, 569, 1014
339, 562, 1007
339, 562, 1007
319, 490, 1003
239, 306, 976
247, 212, 978
86, 151, 1054
85, -97, 1052
85, -97, 1052
48, -253, 981
-80, -543, 991
-105, -695, 946
-188, -611, 999
-299, -493, 993
-264, -304, 1020
-315, -223, 1003
-315, -223, 1003
-329, -166, 926
-315, -215, 1002
-255, -201, 1020
-193, -79, 1004
-170, -35, 1003
-80, 140, 981
28, 288, 1042
-,-,-
-101, -203, 1003
-127, -228, 1017
-28, -257, 1009
-28, -257, 1009
2, -351, 1012
85, -358, 1016
222, -257, 1015
338, -125, 990
416, -128, 1004
457, 4, 1020
457, 4, 1020
479, 11, 1025
493, 166, 1004
474, 256, 1009
360, 384, 1033
322, 606, 1011
322, 606, 1011
258, 738, 1000
250, 938, 997
318, 924, 1008
337, 540, 1002
268, 286, 1054
201, 7, 969
201, 7, 969
105, -403, 985
75, -762, 1012
-47, -821, 977
-47, -821, 1013
-191, -801, 1013
-308, -714, 984
-377, -574, 1037
-407, -457, 1020
-403, -428, 987
-348, -346, 944
-315, -232, 827
-204, -38, 1043
-173, 92, 960
-88, 208, 912
-88, 208, 912
-,-,-
59, -286, 1008
91, -240, 1010
91, -240, 1017
49, -247, 1017
76, -169, 1005
64, -293, 1021
134, -310, 990
200, -331, 1042
275, -258, 1007
376, -108, 996
376, -108, 996
431, 11, 1010
428, 68, 1019
461, 122, 1012
390, 250, 1015
311, 578, 1009
311, 578, 1009
246, 698, 1020
239, 581, 999
164, 549, 1021
188, 582, 982
190, 506, 998
190, 506, 998
76, 173, 935
71, -115, 1033
38, -437, 995
39, -550, 1049
-16, -584, 998
-16, -584, 998
0, -437, 996
-18, -419, 991
-90, -442, 1022
-146, -430, 1007
-248, -365, 995
-271, -269, 1050
-351, -166, 959
-307, -138, 967
-307, -138, 967
-300, -40, 982
-199, 67, 969
-35, 187, 944
2, 94, 973
2, 94, 973
76, 362, 977
89, 463, 1024
-,-,-
-34, -108, 1015
-68, -93, 1011
-71, -132, 1005
-71, -132, 1005
-40, -183, 1017
-7, -238, 1006
27, -192, 1019
55, -217, 998
109, -195, 1014
136, -305, 1011
210, -282, 1014
279, -282, 1018
279, -177, 1018
346, -132, 1015
375, -23, 1006
366, 101, 1002
432, 147, 1013
419, 180, 1011
317, 411, 1027
166, 602, 1002
166, 602, 1002
163, 711, 1018
155, 608, 1004
234, 432, 920
183, 377, 1015
193, 114, 1021
193, 114, 1021
164, -135, 1007
84, -379, 981
72, -399, 1036
81, -449, 999
42, -488, 1017
-44, -432, 1007
-44, -432, 1007
-99, -384, 1005
-145, -360, 999
-201, -348, 1008
-252, -284, 906
-311, -250, 1017
-306, -243, 1006
-286, -100, 1044
-187, -38, 953
-196, 104, 998
-113, 245, 1004
-20, 276, 986
-,-,-
-7, -217, 1011
-7, -217, 1011
-13, -220, 1010
0, -232, 1016
54, -237, 1017
81, -196, 1000
139, -152, 1019
172, -191, 1015
194, -203, 1007
194, -203, 1007
228, -185, 1021
240, -83, 1001
282, -65, 999
305, -27, 1008
300, 124, 995
311, 273, 1019
311, 273, 1019
286, 425, 1011
286, 549, 1014
288, 520, 1011
294, 581, 1007
260, 505, 935
225, 430, 1069
225, 430, 1069
236, 210, 940
137, 39, 1085
118, -89, 1026
94, -208, 982
74, -358, 1000
74, -358, 1000
28, -424, 1028
-19, -383, 983
-111, -380, 1030
-85, -331, 983
-174, -342, 1018
-146, -289, 991
-206, -308, 1050
-242, -312, 1006
-304, -305, 1013
-327, -302, 1030
-327, -302, 1030
-287, -235, 973
-302, -152, 992
-245, 41, 997
-,-,-
-3, -170, 949
47, -175, 1112
-19, -209, 999
-33, -227, 1017
-29, -236, 1004
-29, -236, 1004
4, -248, 1012
46, -224, 1013
56, -229, 1006
72, -221, 1007
123, -290, 1016
159, -195, 1014
227, -90, 1018
227, -90, 1018
282, -86, 1006
346, -76, 1001
402, -36, 1006
389, 46, 996
380, 265, 1015
380, 265, 1015
349, 316, 1002
310, 462, 1019
313, 386, 1015
277, 392, 1002
245, 494, 990
296, 520, 957
296, 520, 957
129, 282, 1039
182, 146, 1008
86, -65, 1009
46, -233, 1043
10, -309, 968
10, -309, 968
-51, -354, 996
-164, -406, 1009
-204, -428, 1020
-229, -449, 1008
-254, -402, 936
-248, -370, 1003
-285, -338, 1021
-253, -347, 985
-233, -263, 1003
-262, -178, 964
-262, -178, 964
-198, 41, 1018
-66, 145, 957
-28, 221, 931
113, 317, 1010
95, 279, 1013
-,-,-
-9, -302, 1005
-9, -302, 1005
-30, -313, 1008
19, -296, 1014
86, -211, 1012
83, -260, 1011
90, -203, 1010
139, -277, 1014
129, -267, 1009
129, -267, 1009
182, -246, 1015
233, -175, 1009
265, -117, 994
305, -59, 1017
353, 132, 1029
352, 309, 990
359, 523, 968
359, 523, 968
315, 659, 1028
306, 587, 1013
354, 518, 991
304, 550, 1032
280, 452, 1012
280, 452, 1012
306, 325, 977
306, 118, 971
226, -50, 1015
123, -269, 1021
77, -360, 973
77, -360, 973
3, -451, 1018
-28, -465, 1004
-171, -542, 1019
-283, -509, 1000
-305, -450, 1017
-317, -424, 942
-331, -392, 964
-357, -407, 1019
-285, -277, 1006
-243, -165, 1033
-151, -30, 957
-151, -30, 957
-88, 162, 956
-6, 283, 938
75, 313, 992
-,-,-
-45, -212, 978
-26, -259, 1047
17, -268, 1016
57, -302, 1010
57, -302, 1010
153, -319, 1008
210, -296, 1005
264, -316, 1016
301, -304, 1013
367, -266, 1020
465, -19, 1004
351, -35, 993
383, 175, 1023
383, 175, 1023
375, 339, 1013
352, 439, 1012
282, 617, 1016
279, 595, 1016
293, 503, 1001
261, 425, 996
261, 425, 996
239, 385, 1024
203, 220, 992
151, 136, 1025
108, 4, 1023
108, 4, 1023
9, -83, 994
-26, -184, 986
-99, -364, 1023
-152, -520, 1001
-184, -486, 1022
-217, -496, 1008
-179, -438, 1011
-179, -438, 1011
-144, -389, 1008
-139, -400, 1028
-130, -276, 1006
-207, -215, 986
-191, -185, 1009
-125, -134, 972
-130, -28, 991
-,-,-
-43, -273, 1001
30, -297, 1002
62, -339, 1017
127, -343, 1008
194, -285, 1013
245, -204, 1010
