-103, 255, 1039
0, 376, 953
93, 466, 903
93, 466, 903
226, 487, 1019
103, 431, 938
254, 434, 977
453, 441, 1049
453, 441, 1049
500, 232, 872
536, 128, 1000
568, 54, 1012
573, -131, 1015
602, -98, 971
602, -98, 971
488, -191, 998
489, -254, 989
358, -428, 930
211, -570, 1019
160, -578, 987
-9, -605, 1028
-9, -605, 1028
-99, -600, 1022
-178, -546, 985
-298, -436, 991
-286, -216, 851
-413, -61, 910
-,-,-
-40, -269, 1013
-47, -214, 999
-117, -158, 1006
-244, -177, 1005
-327, -164, 1042
-291, -159, 991
-268, 42, 997
-161, 288, 946
-161, 288, 946
-63, 426, 996
59, 442, 1007
144, 392, 1015
175, 409, 986
253, 541, 995
253, 541, 995
410, 475, 1032
465, 274, 1005
499, 256, 1018
526, 206, 1023
610, 182, 995
610, 182, 995
556, -46, 997
559, -159, 999
270, -841, 1002
356, -437, 1022
213, -577, 985
48, -705, 1016
48, -705, 1016
37, -609, 979
-15, -496, 1025
-94, -414, 1035
-128, -275, 1020
-195, -265, 980
-244, -229, 904
-244, -138, 872
-326, -25, 965
-326, -25, 965
-224, 68, 1076
-171, 147, 983
-98, 348, 1002
-,-,-
-66, -182, 1006
-118, -242, 1026
-155, -223, 982
-244, -203, 1024
-275, -170, 1007
-267, -23, 1039
-213, 91, 915
-213, 91, 915
-142, 199, 1001
-42, 391, 1018
64, 464, 997
148, 488, 972
224, 439, 1024
224, 439, 1024
355, 412, 1039
462, 403, 960
475, 374, 999
531, 237, 1001
510, 44, 1013
510, 44, 1013
533, -105, 1024
455, -196, 1008
373, -281, 1004
333, -401, 1022
147, -658, 985
181, -469, 1001
106, -594, 1018
35, -524, 970
35, -524, 970
0, -387, 1032
-8, -328, 998
-84, -269, 1018
-73, -124, 1009
-343, -524, 949
-343, -524, 996
-265, -209, 996
-261, -32, 1004
-179, 104, 993
-,-,-
28, -155, 1010
-66, -275, 1004
-92, -267, 1016
-174, -215, 907
-197, -132, 1004
-251, -104, 1019
-249, -94, 973
-253, 8, 1031
-253, 8, 1031
-168, 237, 997
-1, 473, 964
35, 470, 915
120, 436, 1056
120, 436, 1056
175, 414, 978
270, 461, 1054
400, 471, 944
477, 387, 869
477, 387, 1061
589, 230, 1061
557, 43, 891
634, -81, 1008
472, -142, 997
515, -160, 1012
450, -237, 1004
450, -237, 1004
336, -398, 1007
193, -573, 1002
170, -526, 1013
2, -610, 978
-2, -469, 1023
-133, -504, 1028
-174, -453, 1012
-295, -401, 1025
-267, -239, 988
-208, -91, 873
-208, -91, 873
-240, 12, 996
-201, 174, 1020
-,-,-
-13, -159, 1011
-15, -190, 1007
-69, -355, 1010
-160, -278, 1018
-231, -331, 1014
-231, -331, 1014
-287, -229, 1010
-293, -102, 1008
-270, 8, 929
-162, 104, 991
-43, 335, 1030
27, 475, 959
32, 473, 924
32, 473, 924
178, 466, 1015
246, 427, 1034
348, 472, 990
422, 415, 912
422, 415, 912
523, 381, 988
569, 229, 973
598, -56, 1055
536, -140, 1009
653, -87, 932
653, -87, 932
514, -216, 977
442, -269, 1038
337, -415, 970
248, -556, 1016
140, -582, 1012
16, -596, 978
16, -596, 978
-98, -612, 1050
-186, -568, 995
-278, -425, 1029
-315, -253, 1000
-340, 19, 857
-209, -64, 865
